run_id,ld,s,seed,model,pred,tp
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1829,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2489,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4188,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1946,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2146,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2592,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4508,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1919,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1858,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4441,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2636,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3955,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1914,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1831,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2343,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4289,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2139,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2371,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2572,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4026,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.199,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2062,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4044,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1935,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2545,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2713,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2024,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4128,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.188,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2442,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4444,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2101,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2067,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2549,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4434,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1843,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2382,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4251,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1723,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1692,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2521,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1989,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2935,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1898,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4458,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4559,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1844,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2332,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4517,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1916,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1889,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2587,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4392,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1985,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1883,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2453,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2083,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2468,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4447,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1997,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2195,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4077,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.22,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2088,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2804,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.356,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1962,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2092,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.194,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2495,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4248,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.25,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4538,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1932,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2054,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2106,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2477,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3598,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1874,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1949,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.401,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1871,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2515,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3875,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2018,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1955,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.255,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.442,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2598,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4299,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1908,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4297,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1815,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.238,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4501,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2134,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2112,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2641,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4142,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1901,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2334,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4554,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2448,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1894,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2548,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2095,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2085,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3884,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2141,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3853,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2037,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2052,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4527,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2508,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4407,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2041,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2535,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2403,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4086,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1906,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2528,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4492,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2159,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2869,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4335,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.192,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1926,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2672,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.438,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4303,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2415,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2589,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4467,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1805,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2565,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4515,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2476,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4482,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2238,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2617,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3569,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2578,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4121,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1986,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2652,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4197,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1988,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2153,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4057,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2102,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2049,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2584,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1863,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2084,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3946,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1921,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2426,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4022,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2471,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4063,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4202,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2169,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2243,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2802,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4004,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2568,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4526,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2585,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3951,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2013,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3332,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2531,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2005,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2631,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4085,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1864,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.248,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3555,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2161,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2252,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2718,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.457,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2603,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4345,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2094,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1857,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2457,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3932,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2023,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1999,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2504,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2191,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2187,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4399,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2693,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3849,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.236,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2233,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3802,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.189,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2552,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3966,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2329,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2074,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1954,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2003,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3404,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1768,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2447,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4246,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4409,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2588,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4459,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.196,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1971,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2491,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.445,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2446,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4324,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2523,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4505,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2114,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3886,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2342,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4498,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1876,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2444,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.43,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1525,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1835,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2406,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4512,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1766,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1599,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2349,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4387,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1976,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4408,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1851,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2071,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2422,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4114,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4495,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2012,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2601,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4061,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1804,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1861,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2509,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4284,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2103,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2039,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.4276,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2022,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3887,0.45
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2206,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2673,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2035,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.1994,0.19
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.2561,0.25
2_1_1,32,24000,123,"RandomForestRegressor(n_jobs=-1, random_state=125)",0.3627,0.45
